No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,time
21775,2015,8,25,6,12.0,12.0,2.0,27.0,500.0,44.0,22.4,1006.9,16.4,0.0,NNE,1.4,Tiantan,Autumn,Pagi
21776,2015,8,25,7,18.0,18.0,2.0,41.0,500.0,29.0,23.2,1007.2,16.3,0.0,N,1.9,Tiantan,Autumn,Pagi
21777,2015,8,25,8,14.0,14.0,3.0,37.0,500.0,33.0,23.6,1007.5,16.9,0.0,ENE,1.3,Tiantan,Autumn,Pagi
21778,2015,8,25,9,14.0,24.0,3.0,48.0,600.0,27.0,24.5,1007.9,17.0,0.0,ENE,1.3,Tiantan,Autumn,Pagi
21779,2015,8,25,10,12.0,20.0,3.0,39.0,500.0,46.0,26.2,1007.9,17.0,0.0,ENE,2.0,Tiantan,Summer,Pagi
21780,2015,8,25,11,18.0,18.0,3.0,41.0,600.0,52.0,26.8,1007.3,16.1,0.0,NNE,2.4,Tiantan,Summer,Siang
21781,2015,8,25,12,11.0,11.0,2.0,24.0,500.0,91.0,28.7,1006.3,15.6,0.0,NE,2.0,Tiantan,Summer,Siang
21782,2015,8,25,13,19.0,19.0,2.0,16.0,400.0,114.0,29.6,1005.4,15.0,0.0,NW,2.7,Tiantan,Summer,Siang
21783,2015,8,25,14,17.0,17.0,2.0,14.0,300.0,120.0,30.5,1004.8,15.0,0.0,NNE,2.1,Tiantan,Summer,Sore
21784,2015,8,25,15,12.0,12.0,2.0,18.0,400.0,110.0,30.4,1004.3,14.5,0.0,NE,2.7,Tiantan,Summer,Sore
21785,2015,8,25,16,11.0,12.0,2.0,16.0,300.0,111.0,29.3,1003.8,14.3,0.0,ENE,2.5,Tiantan,Summer,Sore
21786,2015,8,25,17,10.0,16.0,2.0,21.0,400.0,107.0,29.6,1004.1,15.0,0.0,ENE,2.9,Tiantan,Summer,Malam
21787,2015,8,25,18,7.0,12.0,2.0,20.0,400.0,106.0,27.9,1004.1,15.9,0.0,E,1.6,Tiantan,Summer,Malam
21788,2015,8,25,19,9.0,31.0,2.0,28.0,400.0,98.0,26.5,1004.8,17.0,0.0,ESE,1.5,Tiantan,Summer,Malam
21789,2015,8,25,20,12.0,53.0,2.0,28.0,500.0,84.0,25.7,1005.5,16.5,0.0,S,0.7,Tiantan,Summer,Malam
21790,2015,8,25,21,16.0,39.0,2.0,45.0,600.0,62.0,26.2,1005.9,16.2,0.0,NW,1.6,Tiantan,Summer,Malam
21791,2015,8,25,22,17.0,35.0,2.0,45.0,600.0,37.0,24.2,1006.0,17.2,0.0,NW,0.6,Tiantan,Autumn,Malam
21792,2015,8,25,23,14.0,17.0,2.0,47.0,600.0,31.0,23.8,1006.1,17.3,0.0,E,1.0,Tiantan,Autumn,Malam
21793,2015,8,26,0,19.0,23.0,2.0,35.0,500.0,37.0,22.5,1006.2,17.8,0.0,NW,0.3,Tiantan,Autumn,Pagi
21794,2015,8,26,1,17.0,22.0,2.0,36.0,600.0,20.0,22.5,1006.0,18.3,0.0,ESE,0.5,Tiantan,Autumn,Pagi
21795,2015,8,26,2,10.0,10.0,2.0,31.0,500.0,26.0,22.6,1005.6,18.2,0.0,ESE,0.7,Tiantan,Autumn,Pagi
21796,2015,8,26,3,7.0,7.0,2.0,34.0,500.0,20.0,22.6,1005.5,18.2,0.0,NE,0.7,Tiantan,Autumn,Pagi
21797,2015,8,26,4,14.0,14.0,2.0,35.0,500.0,27.0,22.3,1005.6,17.2,0.0,NE,1.4,Tiantan,Autumn,Pagi
21798,2015,8,26,5,11.0,11.0,2.0,29.0,500.0,27.0,22.5,1005.7,16.8,0.0,NNE,0.9,Tiantan,Autumn,Pagi
21799,2015,8,26,6,13.0,13.0,2.0,28.0,500.0,23.0,21.9,1006.1,16.8,0.0,NNE,1.0,Tiantan,Autumn,Pagi
21800,2015,8,26,7,12.0,12.0,2.0,37.0,500.0,23.0,22.8,1006.5,17.0,0.0,ENE,1.1,Tiantan,Autumn,Pagi
21801,2015,8,26,8,10.0,10.0,2.0,30.0,500.0,42.0,23.7,1006.7,16.7,0.0,NNE,1.7,Tiantan,Autumn,Pagi
21802,2015,8,26,9,10.0,16.0,2.0,41.0,600.0,35.0,25.3,1007.0,17.0,0.0,N,1.8,Tiantan,Summer,Pagi
21803,2015,8,26,10,18.0,18.0,2.0,39.0,600.0,47.0,27.5,1006.9,16.5,0.0,NE,2.5,Tiantan,Summer,Pagi
21804,2015,8,26,11,12.0,12.0,2.0,26.0,500.0,83.0,28.1,1006.5,16.1,0.0,N,1.7,Tiantan,Summer,Siang
21805,2015,8,26,12,10.0,10.0,2.0,20.0,400.0,113.0,29.0,1005.6,15.9,0.0,NE,1.9,Tiantan,Summer,Siang
21806,2015,8,26,13,10.0,10.0,2.0,22.0,400.0,123.0,29.9,1004.7,16.0,0.0,NW,1.1,Tiantan,Summer,Siang
21807,2015,8,26,14,8.0,8.0,2.0,16.0,400.0,134.0,30.5,1003.8,14.6,0.0,E,2.7,Tiantan,Summer,Sore
21808,2015,8,26,15,3.0,5.0,2.0,16.0,300.0,128.0,31.1,1002.8,15.1,0.0,NE,1.5,Tiantan,Summer,Sore
21809,2015,8,26,16,7.0,7.0,2.0,17.0,300.0,125.0,31.2,1002.9,13.9,0.0,NE,1.4,Tiantan,Summer,Sore
21810,2015,8,26,17,8.0,12.0,2.0,19.0,400.0,130.0,30.5,1002.8,15.4,0.0,E,2.3,Tiantan,Summer,Malam
21811,2015,8,26,18,8.0,13.0,2.0,24.0,400.0,124.0,29.6,1002.8,15.7,0.0,E,1.4,Tiantan,Summer,Malam
21812,2015,8,26,19,8.0,50.0,2.0,25.0,400.0,110.0,27.9,1003.8,16.8,0.0,NNE,1.2,Tiantan,Summer,Malam
21813,2015,8,26,20,15.0,53.0,2.0,42.0,500.0,74.0,25.6,1004.7,17.5,0.0,SE,1.4,Tiantan,Summer,Malam
21814,2015,8,26,21,24.0,36.0,2.0,46.0,600.0,49.0,24.5,1005.0,17.7,0.0,ENE,1.2,Tiantan,Autumn,Malam
21815,2015,8,26,22,12.0,31.0,2.0,62.0,700.0,25.0,23.8,1005.1,18.0,0.0,E,0.7,Tiantan,Autumn,Malam
21816,2015,8,26,23,13.0,17.0,2.0,61.0,700.0,35.0,23.6,1005.4,17.6,0.0,NE,1.0,Tiantan,Autumn,Malam
21817,2015,8,27,0,13.0,15.0,2.0,43.0,600.0,53.0,22.8,1005.4,17.9,0.0,N,1.1,Tiantan,Autumn,Pagi
21818,2015,8,27,1,11.0,11.0,2.0,38.0,600.0,51.0,22.8,1005.3,17.7,0.0,NE,1.3,Tiantan,Autumn,Pagi
21819,2015,8,27,2,8.0,8.0,4.0,29.0,500.0,55.0,23.0,1005.5,17.5,0.0,NE,1.3,Tiantan,Autumn,Pagi
21820,2015,8,27,3,8.0,15.0,3.0,26.0,400.0,49.0,22.3,1005.6,17.7,0.0,NE,0.8,Tiantan,Autumn,Pagi
21821,2015,8,27,4,9.0,9.0,3.0,27.0,500.0,42.0,21.3,1005.7,17.9,0.0,SE,0.6,Tiantan,Autumn,Pagi
21822,2015,8,27,5,9.0,11.0,2.0,28.0,500.0,35.0,21.4,1005.7,16.4,0.0,NNE,0.7,Tiantan,Autumn,Pagi
21823,2015,8,27,6,9.0,9.0,2.0,33.0,500.0,26.0,21.9,1006.2,16.6,0.0,NNE,1.2,Tiantan,Autumn,Pagi
21824,2015,8,27,7,12.0,17.0,2.0,43.0,500.0,24.0,22.9,1006.6,16.4,0.0,NNE,1.6,Tiantan,Autumn,Pagi
21825,2015,8,27,8,14.0,14.0,2.0,41.0,500.0,32.0,24.6,1006.9,16.8,0.0,NNE,2.1,Tiantan,Autumn,Pagi
21826,2015,8,27,9,7.0,7.0,2.0,37.0,500.0,46.0,26.3,1007.0,16.2,0.0,NNE,1.7,Tiantan,Summer,Pagi
21827,2015,8,27,10,3.0,14.0,2.0,31.0,500.0,63.0,27.6,1006.9,15.9,0.0,ENE,2.2,Tiantan,Summer,Pagi
21828,2015,8,27,11,9.0,9.0,2.0,30.0,500.0,85.0,28.4,1006.3,15.3,0.0,SE,1.8,Tiantan,Summer,Siang
21829,2015,8,27,12,13.0,13.0,2.0,26.0,400.0,106.0,29.7,1005.6,14.3,0.0,WNW,1.2,Tiantan,Summer,Siang
21830,2015,8,27,13,16.0,16.0,2.0,19.0,400.0,131.0,30.5,1004.9,13.3,0.0,NE,1.1,Tiantan,Summer,Siang
21831,2015,8,27,14,10.0,10.0,2.0,19.0,400.0,153.0,31.1,1004.3,13.8,0.0,E,2.3,Tiantan,Summer,Sore
21832,2015,8,27,15,3.0,5.0,2.0,22.0,400.0,153.0,30.5,1003.5,12.9,0.0,ENE,1.5,Tiantan,Summer,Sore
21833,2015,8,27,16,6.0,6.0,2.0,22.0,400.0,126.0,30.5,1003.3,16.1,0.0,NNE,1.6,Tiantan,Summer,Sore
21834,2015,8,27,17,7.0,74.0,2.0,28.0,400.0,111.0,30.4,1003.0,14.9,0.0,NW,1.1,Tiantan,Summer,Malam
21835,2015,8,27,18,7.0,36.0,2.0,33.0,500.0,113.0,28.9,1003.1,15.8,0.0,WNW,1.7,Tiantan,Summer,Malam
21836,2015,8,27,19,12.0,12.0,2.0,25.0,400.0,131.0,26.8,1003.9,17.6,0.0,SE,1.0,Tiantan,Summer,Malam
21837,2015,8,27,20,16.0,18.0,2.0,24.0,500.0,124.0,26.9,1004.3,16.2,0.0,WSW,1.1,Tiantan,Summer,Malam
21838,2015,8,27,21,13.0,29.0,2.0,30.0,500.0,95.0,25.2,1004.7,17.1,0.0,SW,0.9,Tiantan,Summer,Malam
21839,2015,8,27,22,15.0,36.0,2.0,37.0,600.0,64.0,25.3,1004.6,17.0,0.0,W,1.1,Tiantan,Summer,Malam
21840,2015,8,27,23,20.0,38.0,2.0,48.0,700.0,27.0,24.4,1005.1,17.9,0.0,NE,0.9,Tiantan,Autumn,Malam
21841,2015,8,28,0,24.0,29.0,2.0,54.0,700.0,16.0,22.5,1005.0,18.5,0.0,E,1.4,Tiantan,Autumn,Pagi
21842,2015,8,28,1,30.0,33.0,2.0,49.0,800.0,19.0,22.8,1004.8,18.3,0.0,ESE,1.2,Tiantan,Autumn,Pagi
21843,2015,8,28,2,28.0,40.0,2.0,53.0,800.0,12.0,22.5,1004.5,18.7,0.0,NE,1.2,Tiantan,Autumn,Pagi
21844,2015,8,28,3,33.0,33.0,2.0,49.0,800.0,12.0,22.3,1004.4,17.7,0.0,N,1.3,Tiantan,Autumn,Pagi
21845,2015,8,28,4,21.0,21.0,2.0,40.0,600.0,29.0,20.8,1004.2,17.6,0.0,SSW,0.4,Tiantan,Autumn,Pagi
21846,2015,8,28,5,14.0,14.0,2.0,30.0,500.0,30.0,20.7,1004.3,16.7,0.0,NE,0.7,Tiantan,Autumn,Pagi
21847,2015,8,28,6,5.0,8.0,2.0,27.0,400.0,27.0,20.6,1004.6,16.2,0.0,NE,0.8,Tiantan,Autumn,Pagi
21848,2015,8,28,7,13.0,13.0,2.0,33.0,500.0,25.0,22.4,1004.7,16.7,0.0,ENE,1.6,Tiantan,Autumn,Pagi
21849,2015,8,28,8,7.0,10.0,2.0,41.0,600.0,32.0,24.3,1004.9,16.3,0.0,NNE,1.6,Tiantan,Autumn,Pagi
21850,2015,8,28,9,8.0,8.0,2.0,38.0,500.0,43.0,25.8,1005.0,15.8,0.0,NE,1.9,Tiantan,Summer,Pagi
21851,2015,8,28,10,10.0,12.0,5.0,35.0,500.0,60.0,27.4,1004.8,16.7,0.0,N,1.3,Tiantan,Summer,Pagi
21852,2015,8,28,11,16.0,16.0,17.0,34.0,600.0,83.0,28.9,1004.2,17.4,0.0,NW,1.3,Tiantan,Summer,Siang
21853,2015,8,28,12,24.0,24.0,17.0,29.0,600.0,112.0,30.1,1003.4,15.8,0.0,ENE,1.9,Tiantan,Summer,Siang
21854,2015,8,28,13,19.0,19.0,9.0,23.0,500.0,134.0,31.5,1002.6,16.3,0.0,SSE,1.5,Tiantan,Summer,Siang
21855,2015,8,28,14,20.0,20.0,3.0,20.0,400.0,148.0,32.2,1001.7,13.4,0.0,NW,2.3,Tiantan,Summer,Sore
21856,2015,8,28,15,11.0,11.0,3.0,17.0,400.0,153.0,32.8,1001.2,12.4,0.0,N,2.3,Tiantan,Summer,Sore
21857,2015,8,28,16,3.0,5.0,2.0,14.0,300.0,148.0,33.3,1000.6,11.8,0.0,ENE,1.1,Tiantan,Summer,Sore
21858,2015,8,28,17,19.0,35.0,2.0,18.0,300.0,141.0,32.5,1000.7,11.6,0.0,NE,1.6,Tiantan,Summer,Malam
21859,2015,8,28,18,19.0,29.0,2.0,20.0,400.0,156.0,31.2,1000.9,12.5,0.0,E,1.8,Tiantan,Summer,Malam
21860,2015,8,28,19,21.0,99.0,5.0,25.0,500.0,156.0,28.8,1001.2,16.4,0.0,ESE,3.2,Tiantan,Summer,Malam
21861,2015,8,28,20,28.0,66.0,4.0,20.0,500.0,136.0,26.1,1002.8,15.8,0.0,SW,3.7,Tiantan,Summer,Malam
21862,2015,8,28,21,20.0,38.0,2.0,19.0,500.0,135.0,24.6,1003.7,15.0,0.0,SW,2.9,Tiantan,Autumn,Malam
21863,2015,8,28,22,18.0,18.0,2.0,22.0,400.0,114.0,24.5,1004.0,14.3,0.0,SSE,1.2,Tiantan,Autumn,Malam
21864,2015,8,28,23,19.0,34.0,2.0,22.0,500.0,100.0,23.1,1003.9,15.2,0.0,ESE,1.6,Tiantan,Autumn,Malam
21865,2015,8,29,0,19.0,40.0,2.0,29.0,600.0,84.0,22.5,1005.0,15.3,0.0,E,2.6,Tiantan,Autumn,Pagi
21866,2015,8,29,1,23.0,47.0,4.0,32.0,700.0,77.0,22.4,1005.3,16.2,0.0,E,1.5,Tiantan,Autumn,Pagi
21867,2015,8,29,2,26.0,29.0,4.0,27.0,700.0,84.0,23.4,1005.3,13.8,0.0,ENE,2.6,Tiantan,Autumn,Pagi
21868,2015,8,29,3,15.0,15.0,2.0,19.0,400.0,103.0,22.6,1004.7,13.6,0.0,NW,0.7,Tiantan,Autumn,Pagi
21869,2015,8,29,4,9.0,17.0,2.0,19.0,400.0,81.0,22.5,1004.3,14.3,0.0,NW,1.9,Tiantan,Autumn,Pagi
21870,2015,8,29,5,12.0,34.0,2.0,20.0,500.0,60.0,22.2,1004.5,15.5,0.0,NW,1.8,Tiantan,Autumn,Pagi
21871,2015,8,29,6,17.0,26.0,2.0,26.0,600.0,44.0,19.9,1005.2,15.9,0.0,SE,0.7,Tiantan,Autumn,Pagi
21872,2015,8,29,7,19.0,58.0,2.0,29.0,700.0,48.0,21.6,1005.5,16.8,0.0,ESE,1.2,Tiantan,Autumn,Pagi
21873,2015,8,29,8,26.0,38.0,3.0,44.0,700.0,49.0,23.9,1005.6,16.4,0.0,ENE,1.2,Tiantan,Autumn,Pagi
21874,2015,8,29,9,30.0,32.0,3.0,53.0,700.0,58.0,25.1,1005.9,16.5,0.0,ENE,1.8,Tiantan,Summer,Pagi
21875,2015,8,29,10,22.0,22.0,2.0,37.0,600.0,95.0,26.4,1005.8,16.3,0.0,ENE,2.4,Tiantan,Summer,Pagi
21876,2015,8,29,11,19.0,19.0,2.0,29.0,600.0,125.0,27.9,1005.5,14.9,0.0,E,1.9,Tiantan,Summer,Siang
21877,2015,8,29,12,27.0,42.0,3.0,29.0,600.0,155.0,29.0,1005.1,15.2,0.0,SSW,1.6,Tiantan,Summer,Siang
21878,2015,8,29,13,29.0,42.0,3.0,18.0,600.0,200.0,29.4,1004.6,15.5,0.0,SW,2.1,Tiantan,Summer,Siang
21879,2015,8,29,14,32.5,52.5,3.5,16.0,600.0,210.5,30.2,1003.9,15.5,0.0,SSW,2.0,Tiantan,Summer,Sore
21880,2015,8,29,15,36.0,63.0,4.0,14.0,600.0,221.0,29.8,1003.1,16.2,0.0,S,3.2,Tiantan,Summer,Sore
21881,2015,8,29,16,31.0,56.0,3.0,12.0,600.0,196.0,29.3,1003.6,16.8,0.0,SW,3.1,Tiantan,Summer,Sore
21882,2015,8,29,17,33.0,33.0,3.0,12.0,600.0,184.0,29.0,1003.1,16.2,0.0,SSW,2.8,Tiantan,Summer,Malam
21883,2015,8,29,18,26.0,26.0,3.0,12.0,600.0,167.0,28.4,1002.7,15.0,0.0,S,3.0,Tiantan,Summer,Malam
21884,2015,8,29,19,30.0,43.0,3.0,14.0,600.0,155.0,27.7,1003.5,14.7,0.0,SSW,2.2,Tiantan,Summer,Malam
21885,2015,8,29,20,28.0,31.0,3.0,18.0,700.0,147.0,27.5,1004.6,14.8,0.0,S,2.0,Tiantan,Summer,Malam
21886,2015,8,29,21,21.0,36.0,3.0,23.0,700.0,143.0,26.8,1005.5,15.8,0.0,ESE,2.0,Tiantan,Summer,Malam
21887,2015,8,29,22,36.0,66.0,4.0,33.0,900.0,135.0,25.0,1005.7,17.7,0.0,SE,2.6,Tiantan,Summer,Malam
21888,2015,8,29,23,47.0,111.0,7.0,29.0,1100.0,122.0,24.1,1006.2,18.3,0.0,ESE,1.7,Tiantan,Autumn,Malam
21889,2015,8,30,0,48.0,57.0,6.0,24.0,900.0,97.0,23.6,1006.3,18.7,0.0,ESE,1.7,Tiantan,Autumn,Pagi
21890,2015,8,30,1,40.0,48.0,5.0,28.0,1000.0,62.0,22.7,1006.4,18.2,0.0,E,2.4,Tiantan,Autumn,Pagi
21891,2015,8,30,2,32.0,32.0,4.0,20.0,700.0,54.0,21.9,1006.4,17.3,0.0,E,1.6,Tiantan,Autumn,Pagi
21892,2015,8,30,3,29.0,29.0,4.0,18.0,800.0,60.0,21.2,1006.7,16.4,0.0,ENE,1.8,Tiantan,Autumn,Pagi
21893,2015,8,30,4,28.0,28.0,4.0,18.0,900.0,62.0,21.2,1006.9,15.9,0.0,ESE,1.8,Tiantan,Autumn,Pagi
21894,2015,8,30,5,27.0,27.0,4.0,18.5,950.0,63.5,20.6,1007.2,18.0,2.5,WNW,0.3,Tiantan,Autumn,Pagi
21895,2015,8,30,6,26.0,26.0,4.0,19.0,1000.0,65.0,20.1,1007.3,17.7,0.0,ESE,0.3,Tiantan,Autumn,Pagi
21896,2015,8,30,7,22.0,22.0,5.0,26.0,1200.0,68.0,20.7,1007.5,17.9,0.0,ENE,1.5,Tiantan,Autumn,Pagi
21897,2015,8,30,8,25.0,25.0,5.0,30.0,1100.0,75.0,21.4,1008.0,18.4,0.0,ESE,1.5,Tiantan,Autumn,Pagi
21898,2015,8,30,9,25.0,43.0,5.0,36.0,1200.0,65.0,21.8,1008.3,18.4,0.0,E,1.7,Tiantan,Autumn,Pagi
21899,2015,8,30,10,34.0,34.0,7.0,30.0,1300.0,72.0,23.0,1008.2,18.1,0.0,ESE,2.1,Tiantan,Autumn,Pagi
21900,2015,8,30,11,33.5,36.0,5.5,30.0,1300.0,77.5,23.2,1008.5,17.6,0.0,E,2.0,Tiantan,Autumn,Siang
21901,2015,8,30,12,33.0,38.0,4.0,30.0,1300.0,83.0,21.4,1008.4,18.2,0.4,ENE,1.9,Tiantan,Autumn,Siang
21902,2015,8,30,13,32.0,81.0,2.0,33.0,1400.0,69.0,22.8,1007.6,17.3,0.1,ENE,3.1,Tiantan,Autumn,Siang
21903,2015,8,30,14,37.0,37.0,3.0,28.0,1100.0,83.0,23.0,1007.5,17.9,0.0,E,1.4,Tiantan,Autumn,Sore
21904,2015,8,30,15,25.0,25.0,2.0,22.0,900.0,101.0,24.1,1007.3,17.1,0.0,E,1.7,Tiantan,Autumn,Sore
21905,2015,8,30,16,21.0,21.0,2.0,24.0,1033.3333333333333,92.33333333333333,21.8,1007.3,17.2,0.0,S,1.5,Tiantan,Autumn,Sore
21906,2015,8,30,17,17.0,17.0,2.0,26.0,1166.6666666666667,83.66666666666667,21.1,1007.3,17.7,0.0,SW,0.9,Tiantan,Autumn,Malam
21907,2015,8,30,18,13.0,13.0,2.0,28.0,1300.0,75.0,21.3,1007.2,18.1,0.0,W,1.7,Tiantan,Autumn,Malam
21908,2015,8,30,19,17.25,17.25,2.0,35.0,1350.0,59.0,21.0,1007.1,18.6,0.0,ENE,1.3,Tiantan,Autumn,Malam
21909,2015,8,30,20,21.5,21.5,2.0,42.0,1400.0,43.0,20.7,1008.0,17.1,0.0,ESE,1.2,Tiantan,Autumn,Malam
21910,2015,8,30,21,25.75,25.75,2.0,49.0,1450.0,27.0,21.0,1008.0,17.2,0.0,WNW,1.2,Tiantan,Autumn,Malam
21911,2015,8,30,22,30.0,30.0,2.0,56.0,1500.0,11.0,20.7,1008.3,17.7,0.0,W,1.1,Tiantan,Autumn,Malam
21912,2015,8,30,23,37.0,44.0,2.0,51.0,1400.0,6.0,21.2,1008.6,18.2,0.0,NW,1.2,Tiantan,Autumn,Malam
21913,2015,8,31,0,36.18181818181818,42.54545454545455,2.0,50.45454545454545,1345.4545454545455,9.454545454545455,21.4,1008.8,18.6,0.0,NW,1.4,Tiantan,Autumn,Pagi
21914,2015,8,31,1,35.36363636363637,41.09090909090909,2.0,49.90909090909091,1290.909090909091,12.90909090909091,21.5,1008.5,18.7,0.0,W,1.3,Tiantan,Autumn,Pagi
21915,2015,8,31,2,34.54545454545455,39.63636363636364,2.0,49.36363636363637,1236.3636363636365,16.363636363636363,21.2,1008.6,18.8,0.0,W,0.9,Tiantan,Autumn,Pagi
21916,2015,8,31,3,33.72727272727273,38.18181818181818,2.0,48.81818181818182,1181.8181818181818,19.81818181818182,21.3,1008.4,18.9,0.1,W,1.1,Tiantan,Autumn,Pagi
21917,2015,8,31,4,32.90909090909091,36.72727272727273,2.0,48.27272727272727,1127.2727272727273,23.272727272727273,20.7,1008.2,19.4,0.4,NE,0.5,Tiantan,Autumn,Pagi
21918,2015,8,31,5,32.09090909090909,35.27272727272727,2.0,47.72727272727273,1072.7272727272727,26.727272727272727,20.7,1008.1,19.5,0.1,ENE,0.7,Tiantan,Autumn,Pagi
21919,2015,8,31,6,31.272727272727273,33.81818181818182,2.0,47.18181818181818,1018.1818181818182,30.181818181818183,20.3,1008.3,19.1,0.4,NE,1.2,Tiantan,Autumn,Pagi
21920,2015,8,31,7,30.454545454545453,32.36363636363636,2.0,46.63636363636364,963.6363636363636,33.63636363636364,20.2,1008.7,19.0,0.2,NNE,0.7,Tiantan,Autumn,Pagi
21921,2015,8,31,8,29.636363636363637,30.909090909090907,2.0,46.09090909090909,909.090909090909,37.09090909090909,20.5,1008.9,18.8,0.3,NE,0.4,Tiantan,Autumn,Pagi
21922,2015,8,31,9,28.81818181818182,29.454545454545453,2.0,45.54545454545455,854.5454545454545,40.54545454545455,21.3,1009.1,19.0,0.0,NE,1.2,Tiantan,Autumn,Pagi
21923,2015,8,31,10,28.0,28.0,2.0,45.0,800.0,44.0,22.1,1009.4,18.1,0.0,NE,1.9,Tiantan,Autumn,Pagi
21924,2015,8,31,11,20.0,20.0,2.0,46.0,800.0,49.0,22.5,1009.5,18.3,0.0,NE,1.1,Tiantan,Autumn,Siang
21925,2015,8,31,12,21.0,21.0,2.0,43.2,800.0,54.0,20.2,1009.3,18.5,10.9,ESE,1.2,Tiantan,Autumn,Siang
21926,2015,8,31,13,22.0,22.0,2.0,40.4,800.0,59.0,20.0,1008.9,18.0,4.0,NNW,0.7,Tiantan,Autumn,Siang
21927,2015,8,31,14,23.0,23.0,2.0,37.6,800.0,64.0,20.9,1008.6,18.8,0.4,NW,0.7,Tiantan,Autumn,Sore
21928,2015,8,31,15,24.0,24.0,2.0,34.8,800.0,69.0,21.6,1008.1,18.8,0.0,W,0.7,Tiantan,Autumn,Sore
21929,2015,8,31,16,25.0,25.0,2.0,32.0,800.0,74.0,22.4,1008.2,18.2,0.0,E,1.0,Tiantan,Autumn,Sore
21930,2015,8,31,17,20.0,20.0,2.0,33.0,800.0,73.0,22.2,1008.1,17.6,0.0,ESE,0.8,Tiantan,Autumn,Malam
21931,2015,8,31,18,22.0,33.0,2.0,37.0,800.0,60.0,22.0,1008.3,19.4,0.0,SSE,0.7,Tiantan,Autumn,Malam
21932,2015,8,31,19,28.0,33.0,2.0,51.0,1000.0,29.0,21.0,1008.4,18.9,0.1,E,1.6,Tiantan,Autumn,Malam
21933,2015,8,31,20,36.0,36.0,2.0,56.0,1000.0,20.0,19.9,1008.8,18.0,0.3,NE,0.9,Tiantan,Autumn,Malam
21934,2015,8,31,21,32.0,32.0,2.0,59.0,800.0,56.0,19.8,1009.5,18.3,0.1,E,3.5,Tiantan,Autumn,Malam
21935,2015,8,31,22,21.0,21.0,2.0,31.0,600.0,65.0,18.9,1009.3,17.9,2.5,NE,1.7,Tiantan,Autumn,Malam
21936,2015,8,31,23,8.0,8.0,2.0,26.0,600.0,70.0,18.7,1009.3,17.9,1.4,NE,1.5,Tiantan,Autumn,Malam
21937,2015,9,1,0,5.0,5.0,2.0,16.0,500.0,75.0,18.6,1009.2,17.6,0.9,N,1.9,Tiantan,Autumn,Pagi
21938,2015,9,1,1,9.0,9.0,2.0,14.0,600.0,74.0,18.9,1009.0,17.9,0.6,N,1.7,Tiantan,Autumn,Pagi
21939,2015,9,1,2,11.0,11.0,2.0,15.0,500.0,69.0,18.8,1008.8,17.8,0.7,N,1.9,Tiantan,Autumn,Pagi
21940,2015,9,1,3,9.0,9.0,2.0,13.0,600.0,70.0,18.8,1008.8,17.6,0.3,NNE,1.3,Tiantan,Autumn,Pagi
21941,2015,9,1,4,6.0,6.0,2.0,12.0,600.0,66.0,18.8,1008.4,17.8,0.5,NNE,2.0,Tiantan,Autumn,Pagi
21942,2015,9,1,5,8.0,8.0,2.0,12.0,500.0,63.0,18.5,1008.1,17.7,0.3,N,2.2,Tiantan,Autumn,Pagi
21943,2015,9,1,6,8.0,8.0,2.0,17.0,600.0,56.0,18.5,1008.2,17.5,0.2,N,2.3,Tiantan,Autumn,Pagi
21944,2015,9,1,7,12.0,12.0,2.0,31.0,600.0,40.0,18.8,1008.4,17.5,0.6,NW,1.6,Tiantan,Autumn,Pagi
21945,2015,9,1,8,10.0,12.333333333333334,2.0,37.666666666666664,666.6666666666666,37.333333333333336,19.3,1008.7,17.3,0.2,NW,1.6,Tiantan,Autumn,Pagi
21946,2015,9,1,9,8.0,12.666666666666666,2.0,44.333333333333336,733.3333333333334,34.666666666666664,19.4,1009.1,18.4,0.8,ENE,1.1,Tiantan,Autumn,Pagi
21947,2015,9,1,10,6.0,13.0,2.0,51.0,800.0,32.0,20.3,1009.2,17.5,0.0,NNE,2.5,Tiantan,Autumn,Pagi
21948,2015,9,1,11,8.0,8.0,2.0,40.0,700.0,44.0,21.5,1009.3,17.9,0.0,NNE,2.6,Tiantan,Autumn,Siang
21949,2015,9,1,12,17.0,17.0,2.0,26.0,500.0,53.0,21.7,1009.5,17.5,0.0,NE,2.6,Tiantan,Autumn,Siang
21950,2015,9,1,13,13.0,13.0,2.0,21.0,500.0,57.0,22.0,1009.3,17.1,0.0,NE,3.1,Tiantan,Autumn,Siang
21951,2015,9,1,14,8.0,13.0,2.0,19.0,500.0,58.0,21.6,1009.0,18.0,0.1,NNE,1.4,Tiantan,Autumn,Sore
21952,2015,9,1,15,7.0,9.5,2.0,28.0,550.0,44.0,22.9,1008.5,17.6,0.0,NNE,1.4,Tiantan,Autumn,Sore
21953,2015,9,1,16,6.0,6.0,2.0,37.0,600.0,30.0,23.5,1008.4,17.7,0.0,N,1.5,Tiantan,Autumn,Sore
21954,2015,9,1,17,8.0,63.0,2.0,39.0,600.0,41.0,23.9,1008.3,17.2,0.0,NNE,1.7,Tiantan,Autumn,Malam
21955,2015,9,1,18,7.0,50.0,2.0,42.0,600.0,40.0,24.1,1008.3,17.1,0.0,N,1.7,Tiantan,Autumn,Malam
